il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BALIKESİR,SAVAŞTEPE,KALEMKÖY,SAVAŞTEPE_21_NOLU_TOPLANMA_ALANI,27.72671925370417,39.50791712246991
