il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Beyoğlu ,PİRİPAŞA,Piri Mehmet Paşa Parkı,28.95047,41.04178
İSTANBUL,Beyoğlu ,PİRİPAŞA,Piripaşa Parkı,28.95071,41.0439
