il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Sarıyer ,EMİRGAN,Karanfil Sokak Parkı,29.04013,41.10202
İSTANBUL,Sarıyer ,EMİRGAN,Emirgan Korusu,29.0525,41.10916
