il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BALIKESİR,SAVAŞTEPE,HIDIRBALI,SAVAŞTEPE_19_NOLU_TOPLANMA_ALANI,27.777350235660563,39.356385042743874
