il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
HATAY,ANTAKYA,KİSECİK,KİSECİK DÜĞÜN ALANI,36.09204336120744,36.25147706288936
HATAY,ANTAKYA,KİSECİK,İLKÖĞRETİM OKULU BAHÇESİ,36.0969249816441,36.24632892428016
