il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Esenyurt,OSMANGAZİ,İSKİ Üstü Parkı,28.64725,41.04109
İSTANBUL,Esenyurt,OSMANGAZİ,İstiklal Mahallesi Gençlik Merkezi,28.64166,41.04117
İSTANBUL,Esenyurt,OSMANGAZİ,İSKİ Parkı,28.6505,41.03992
