il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
ORDU,ÜNYE,YUNUS EMRE,FATİH İLKOKULU BAHÇESİ,37.2582636821709,41.1156071496556
ORDU,ÜNYE,YUNUS EMRE,YUNUS EMRE 6. SOKAK PARKI,37.2600409684425,41.1150095283392
