il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Fatih ,KÜÇÜK AYASOFYA,Nakilbent Parkı,28.97481,41.00443
İSTANBUL,Fatih ,KÜÇÜK AYASOFYA,Kadırga Mesleki ve Teknik Anadolu Lisesi,28.97029,41.00412
İSTANBUL,Fatih ,KÜÇÜK AYASOFYA,Sultanahmet Mesleki ve Teknik Anadolu Lisesi,28.97388,41.00432
İSTANBUL,Fatih ,KÜÇÜK AYASOFYA,Küçük Ayasofya Camii Bahçesi,28.97257,41.00281
İSTANBUL,Fatih ,KÜÇÜK AYASOFYA,Açık Spor Alanı,28.97015,41.00308
