il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
KİLİS,MERKEZ,SARAÇ MEHMET ÇAVUŞ,ŞEHİR STADYUMU,37.11514348516208,36.72390085688487
KİLİS,MERKEZ,SARAÇ MEHMET ÇAVUŞ,TOPLUM MERKEZİ MÜDÜRLÜĞÜ BAHÇESİ,37.11653207602267,36.72289846777349
