il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
GAZİANTEP,ŞEHİTKAMİL,GÜVENEVLER,Yunus Özdemir Parkı ve Osmanlı Parkı,37.330749869078,37.093581816687845
GAZİANTEP,ŞEHİTKAMİL,GÜVENEVLER,Güvenevler Pazaryeri,37.33937900786522,37.0882118581198
