il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BURSA,YILDIRIM,VATAN,Barbaros Spor Tesisleri (Bursa Gökdere Millet Bahçesi),29.08711411315098,40.199414033560565
BURSA,YILDIRIM,VATAN,Büyükşehir Vatan Spor Tesisleri Ve Gökdere Kanal Boyu,29.087543593096846,40.20249875178068
BURSA,YILDIRIM,VATAN,Demir Camii Bahçesi ve Ihlamur Parkı,29.094799487878053,40.20520635924962
BURSA,YILDIRIM,VATAN,Vatan Mah. Pazayeri,29.094500623255065,40.19972342469318
BURSA,YILDIRIM,VATAN,Vatan Parkı 1,29.089137002978582,40.20593473271467
