il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Çatalca ,YAZLIK,Doğanyol Sokak Spor Alanı,28.51947,41.29302
İSTANBUL,Çatalca ,YAZLIK,Yazlıkköy Düğün Yeri,28.51715,41.29415
