il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Sarıyer ,KUMKÖY (KİLYOS),Kamil İlhan Parkı,29.04329,41.24419
İSTANBUL,Sarıyer ,KUMKÖY (KİLYOS),Abdullah Kaya Parkı,29.03735,41.24516
İSTANBUL,Sarıyer ,KUMKÖY (KİLYOS),75. Yıl Parkı,29.03715,41.24642
İSTANBUL,Sarıyer ,KUMKÖY (KİLYOS),Kum Zambakları Parkı,29.03278,41.24455
İSTANBUL,Sarıyer ,KUMKÖY (KİLYOS),Halit Akçetepe Parkı,29.03461,41.24386
