il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BURSA,İZNİK,EŞREFZADE,Eşrefzade Mah. Cumhuriyet İÖO,29.724663320505964,40.43897105482181
BURSA,İZNİK,EŞREFZADE,Eşrefzade Mah. Kapalı Pazar Alanı,29.72354700385011,40.43166542006534
BURSA,İZNİK,EŞREFZADE,Eşrefzade Mah. Oyun Sahası,29.722182870901936,40.4396561729651
