il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
ŞANLIURFA,HİLVAN,BAHÇELİEVLER,MESLEK YÜKSEKOKULU,38.98037531102173,37.60937098875094
ŞANLIURFA,HİLVAN,BAHÇELİEVLER,MESİRE ALANI,38.982307880454236,37.60137799686161
ŞANLIURFA,HİLVAN,BAHÇELİEVLER,HİLVAN MESLEK YÜKSEK OKULU,38.980966030646975,37.6008477354252
ŞANLIURFA,HİLVAN,BAHÇELİEVLER,SELAHATTİN EYYÜBİ PARKI,38.95580795316858,37.59202665872775
ŞANLIURFA,HİLVAN,BAHÇELİEVLER,DEVLET HASTANESİ,38.9792115692933,37.5990102444004
