il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Esenyurt,BARBAROS HAYRETTİN PAŞA,Cumhuriyet Parkı,28.64398,41.01684
İSTANBUL,Esenyurt,BARBAROS HAYRETTİN PAŞA,Borusam Asım Kocabıyık Anadolu Teknik Lisesi Bahçesi,28.63598,41.01868
