il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
HATAY,KUMLU,HATAYHAMAMI,HATAY KUMLU HAMAM MAHALLESİ TOPLANMA ALANI,36.59314460178459,36.382008417054365
HATAY,KUMLU,HATAYHAMAMI,HATAY KUMLU HATAYHAMAMI MAHALLESİ TOPLANMA ALANI,36.593146867787254,36.38202786276145
