il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
HATAY,KUMLU,AKPINAR,HATAY KUMLU AKPINAR MAHALLESİ TOPLANMA ALANI 2 ,36.531157226328155,36.43132168793439
HATAY,KUMLU,AKPINAR,HATAY KUMLU AKPINAR MAHALLESİ TOPLANMA ALANI,36.52848677271267,36.430189874905906
