il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Maltepe,FEYZULLAH,Gazeteci Erol Dernek Parkı,29.12209,40.9309
İSTANBUL,Maltepe,FEYZULLAH,İmdat Vakfı Dumlupınar Ortaokulu Bahçesi,29.12387,40.93415
İSTANBUL,Maltepe,FEYZULLAH,Kelebek Sokak Parkı,29.12843,40.92598
İSTANBUL,Maltepe,FEYZULLAH,M. Abbaslıgil Parkı,29.12013,40.93609
İSTANBUL,Maltepe,FEYZULLAH,Nedim Büyük Yılmaz Parkı,29.12532,40.92963
İSTANBUL,Maltepe,FEYZULLAH,Spor Tesisi,29.12648,40.92487
İSTANBUL,Maltepe,FEYZULLAH,Belediye Önü Yüz Evler Refüj,29.12789,40.93203
