il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BALIKESİR,EDREMİT,CUMHURİYET,EDREMİT 189 NOLU TOPLANMA ALANI,27.0334827952171,39.5911165422841
BALIKESİR,EDREMİT,CUMHURİYET,EDREMİT_27_NOLU_TOPLANMA_ALANI,27.028713484726364,39.59134658533051
BALIKESİR,EDREMİT,CUMHURİYET,EDREMİT 197 NOLU TOPLANMA ALANI,27.03030167722629,39.58953451711094
BALIKESİR,EDREMİT,CUMHURİYET,EDREMİT_135_NOLU_TOPLANMA_ALANI,27.033358255350976,39.59171823349352
