il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BURSA,ORHANELİ,300 EVLER,300 Evler Mah. Ahmet Necati Yılmaz EML,28.982025318220636,39.909425831320306
BURSA,ORHANELİ,300 EVLER,300 Evler Mah. Ahmet Necati Yılmaz Parkı,28.981751318271755,39.90730330399772
BURSA,ORHANELİ,300 EVLER,300 Evler Mah. Kadri Uğur OO,28.97970774338441,39.90900558497651
BURSA,ORHANELİ,300 EVLER,300 Evler Mah. Orhaneli Kız İHL,28.98083873024401,39.90562363952013
