il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
İSTANBUL,Maltepe,GÜLSUYU,Boğaziçi Cami Parkı,29.Şişli1,40.93242
İSTANBUL,Maltepe,GÜLSUYU,Cenk Sokak Parkı,29.16108,40.93111
İSTANBUL,Maltepe,GÜLSUYU,Gülsuyu İlkokulu Bahçesi,29.1563,40.92834
İSTANBUL,Maltepe,GÜLSUYU,Tarık Akan Parkı ve Futbol Sahası,29.15617,40.93181
İSTANBUL,Maltepe,GÜLSUYU,Asım Kara Gülsuyu Spor Tesisi,29.15758,40.92407
İSTANBUL,Maltepe,GÜLSUYU,Gülsuyu Parkı,29.15496,40.92864
