il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BURSA,İNEGÖL,HAMZABEY,Hamzabey Mah. 1. Cad.,29.526540881172284,40.13695743433459
BURSA,İNEGÖL,HAMZABEY,Hamzabey Mah. Alanyurt Cad.,29.526429597735422,40.13322040682596
