il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
ŞANLIURFA,BİRECİK,YUKARI KARABAŞ,KARABAŞ İLK OKULU BAHÇESİ,37.9806216023283,37.09153994987758
