il_adi,ilce_adi,mahalle_adi,tesis_adi,x,y
BURSA,ORHANGAZİ,GEDELEK,Bursa Orhangazi Gedelek Mahallesi Toplanma Alanı,29.255631262719334,40.451232729906295
